ID,SMILES,mutagenicity
2868,[13CH3]O[13C]1=[13CH][13C](=O)[13CH2][13C@@H]([13CH3])[13C@]12O[13c]1[13c](Cl)[13c](O[13CH3])[13cH][13c](O[13CH3])[13c]1[13C]2=O,0
2869,CCCn1cc2c3c(cccc31)C1C[C@@H](C)CN(C#N)[C@@H]1C2,1
2870,O=[N+]([O-])c1ccc2nc[nH]c2c1,1
2871,Cc1cnc(C)cn1,0
2872,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1,0
2873,OCC1CCCO1,0
2874,Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],1
2875,COCCN(CCOC)c1cc(NC(C)=O)c(-n2nc3c(Br)cc(N)c(Cl)c3n2)cc1OC,1
2876,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,0
2877,Cc1ccc(NC(=O)c2csc([N+](=O)[O-])c2)cc1,1
2878,CC(=O)OCCN(CCOC(C)=O)c1ccc([N+](=O)[O-])c2c(NCCCN(C)C)c3ccccc3nc12,1
2879,Cc1ccc(C)c2c1[nH]c1ccccc12,1
2880,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,0
2881,NNc1nncc2ccccc12,1
2882,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0
2883,Oc1ccccc1-c1ccccc1,1
2884,CCc1cccc(CC)c1N=O,1
2885,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,1
2886,C=CC(=O)[O-],0
2887,Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1
2888,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,0
2889,CC(C)(C)Br,1
2890,[NH3+][C@H]1CCC[C@@H]([NH3+])C1,0
2891,Fc1cc2cccnc2c2ncccc12,1
2892,Cc1cc(C(=O)NNCc2ccccc2)no1,0
2893,O=[N+]([O-])C(Cl)Cl,1
2894,Nc1ccc(F)cc1,1
2895,NC(N)=C1C=c2ccc(Br)cc2=N1,0
2896,COc1cc(N)c(OC)cc1N,1
2897,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,0
2898,Cc1c(N)cc([N+](=O)[O-])cc1N,1
2899,O=S(=O)([O-])OCc1ccc2ccc3cccc4ccc1c2c34,1
2900,Nc1ccc([N+](=O)[O-])cc1Cl,1
2901,Cc1c([N+](=O)[O-])cc(C)c2c1c1ccccc1n2C,1
2902,Cc1ccc(N=NNCc2ccc([N+](=O)[O-])cc2)cc1,1
2903,O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1,1
2904,O=C(N[C@@H](Cc1ccc(Cl)cc1)C(=O)[O-])OCc1ccccc1,1
2905,CC=C(C)C(=O)OC1CCN2CC=C(COC(=O)C(O)(C(C)OC)C(C)(C)O)C12,1
2906,c1ccc2c(c1)-c1cc3ccccc3cc1C1OC21,1
2907,CN(C)/N=N/c1ccc([N+](=O)[O-])cc1,1
2908,N#CC(=CC=Cc1ccccc1)c1ccc(F)cc1,1
2909,CC1=CC2OC3[C@@H](O)[C@H](O)[C@@](C)([C@]34CO4)[C@@]2(CO)[C@@H](O)C1=O,0
2910,OCC(Cl)CCl,1
2911,COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)OC)cc(OC)c3c1OCO3)OCO2,0
2912,O=C(CCl)c1ccccc1,0
2913,Cc1c2ccccc2nc2c1ccc1ccccc12,1
2914,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],0
2915,Cc1cc2c(O)cccc2c2cc3c(cc12)C=C(O)CC3O,1
2916,Cc1ccc2c(c1)nc(N)n2C,1
2917,Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(/N=N/c3ccc(-c4ccc(/N=N/c5c(S(=O)(=O)[O-])cc6cc(S(=O)(=O)[O-])cc(N)c6c5O)cc4)cc3)c(O)c12,1
2918,OC1c2c(ccc3c2ccc2ccccc23)C2OC2C1O,1
2919,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C=CC4(OO)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,1
2920,CC1(c2ccc([N+](=O)[O-])cc2)CO1,1
2921,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)[C@@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@@H]2C1,0
2922,O=C1c2cc(O)cc(O)c2C(=O)c2c1cc1c(c2O)C2C=COC2O1,0
2923,CN(C)c1ccc(CCO)cc1,1
2924,CC(C)C(C)(C)C(C)(C)C(C)(C)S,0
2925,CC(=O)OCc1ccco1,1
2926,Nc1cc(N)c(N=Nc2ccc(S(=O)(=O)[O-])cc2S(=O)(=O)[O-])cc1N=Nc1ccc(-c2ccc(NN=C3C=CC(=O)C(C(=O)[O-])=C3)cc2)cc1,1
2927,Nc1ccccc1Cl,0
2928,O=C(Nc1ccccc1)c1csc([N+](=O)[O-])c1,1
2929,O=CN(O)c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,1
2930,Cc1cc(N/N=C2C(=O)C=Cc3ccccc32)c(S(=O)(=O)[O-])cc1Cl,0
2931,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1CO,1
2932,O=C(O)COc1cc(Cl)c(Cl)cc1Cl,0
2933,O=C1c2c(O)cccc2Cc2cccc(O)c21,1
2934,COc1ccccc1N/N=C1C(=O)C=Cc2ccccc21,1
2935,COC(COC(N)=O)C1=C(N2CC2)C(=O)C(C)=C(N2CC2)C1=O,1
2936,COc1cc2c(c3oc(=O)c4c(c13)CC[C@H]4O)[C@@H]1C=CO[C@@H]1O2,1
2937,Nc1c(C(=O)O)cc([N+](=O)[O-])c2c1C(=O)c1ccccc1C2=O,1
2938,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,0
2939,COC(=O)c1c2c(c3ccccc3c1O)OC(C)(C)C=C2,1
2940,CC1(C)CC2=C(C=O)[C@@]3(C=O)C[C@@]3(C)[C@@H](O)[C@@H]2C1,1
2941,CC(C)NCC(O)COc1cccc2[nH]ccc12,0
2942,CN(C)c1ccc(/N=N/c2ccccc2CO)cc1,1
2943,Nc1cccc2ncccc12,1
2944,C=C(C)C(=O)OCCCCCCCCCC,0
2945,CC(=O)Nc1ccc(Cc2ccc(NC(C)=O)cc2)cc1,0
2946,CC(O)CN(C)N=O,1
2947,CC(=O)C(C)=O,1
2948,Cc1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1,0
2949,N#[N+]c1ccc([N+](=O)[O-])cc1,1
2950,c1cc[cH-]c1,1
2951,[2H]C([2H])(O)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)C[C@@H]1O,0
2952,O=C(O)c1c(Cl)cccc1Cl,0
2953,N=C(N)N,0
2954,Nc1n[13cH]nc2c1ncn2[13C@H]1[13CH2][C@H](O)[C@@H]([13CH2]O)O1,0
2955,O=S1(=O)CCCO1,1
2956,Nc1ccc(Nc2ccccc2)cc1,0
2957,CCc1cccc(NC(=O)c2csc([N+](=O)[O-])c2)c1,1
2958,Cn1cnc2ccc([N+](=O)[O-])cc21,1
2959,CC(=O)NO,1
2960,O=Cc1ccccc1[N+](=O)[O-],0
2961,O=[N+]([O-])c1cc2ccccc2c2c([N+](=O)[O-])cccc12,1
2962,Oc1cc(O)c2ccccc2c1,1
2963,CCCCCCCCCc1ccc(O)cc1,0
2964,N[C@@H](CS/C=C/Cl)C(=O)O,1
2965,O=[N+]([O-])c1ccc(-c2nc3sccn3c2[N+](=O)[O-])cc1,1
2966,O=[N+]([O-])c1ccc([N+](=O)[O-])c(O)c1,1
2967,O=[N+]([O-])c1ccc2ccc3c4ccccc4[n+]([O-])c4ccc1c2c34,1
2968,Cc1nc(N)nc(N)n1,0
2969,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N2CCOCC2C#N)C(O)C(C)O1,0
2970,CC1(c2ccc(Cl)cc2)CO1,1
2971,CC(=O)Nc1nc(NC(C)=O)nc(-c2ccc([N+](=O)[O-])o2)n1,1
2972,Cc1c(N)ccc(N)c1C,0
2973,CCCCCCCCC=O,0
2974,O=[N+]([O-])c1ccc2c3cccc4cccc(c5cccc1c52)c43,1
2975,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,0
2976,Cc1ccc2ccc3ccc(C)cc3c2c1,1
2977,O=C(O)c1cccc2cccnc12,0
2978,Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,1
2979,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccc(N=[N+]=[N-])cc12,1
2980,CCCCOC(C)=O,0
2981,Nc1ccc(S(N)(=O)=O)cc1,0
2982,C=CC(=C)Cl,0
2983,Clc1ccc(C(Cl)(Cl)Cl)cc1Cl,1
2984,Nc1ccc(C(=O)O)cc1,0
2985,O[C@]1C=C2c3ccccc3-c3cccc(c32)[C@@]1O,1
2986,O=[N+]([O-])c1cnc(CO)n1CCO,1
2987,O=[N+]([O-])c1ccc2ncccc2c1,1
2988,CCCCCCCCOc1ccc(C(=O)O)cc1,0
2989,O=c1[nH]cc(F)c(=O)[nH]1,0
2990,CCCCCCCCCCCCC1CO1,0
2991,O=NN(CCCl)C(=O)NC1CCCCC1,1
2992,OC1[C]2O[C@]23c2ccccc2-c2cccc(c23)C1O,1
2993,CNc1snc2ccccc12,0
2994,CNc1ccc2ncc(C)nc2c1N,0
2995,CON,0
2996,CNCC(=O)[O-],0
2997,Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1,0
2998,Nc1ccc(Cc2ccc(N)c(Cc3ccc(N)cc3)c2)cc1,1
2999,NC(=O)c1ccccc1,0
3000,CC(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])n1[N+](=O)[O-],1
3001,O=C1NC(=O)C(CBr)=C1Cl,1
3002,Cn1cc(C(=O)[O-])c(=O)c2ccc(/C=C/c3ccc([N+](=O)[O-])o3)nc21,1
3003,NC(=O)c1csc([N+](=O)[O-])c1,1
3004,OCc1c2ccccc2c2ccc3cccc4ccc1c2c43,1
3005,CCCCN(N)CCCC,0
3006,COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,0
3007,O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)[C@](O)[C@@](O)C=C4,1
3008,CC(=O)/C(C)=N/O,0
3009,CC(C)(N=O)[N+](=O)[O-],1
3010,O=C(c1ccccc1)c1ccccc1,0
3011,ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(CCl)C(Cl)C2Cl,1
3012,CC(=O)Nc1ccc(C(=O)CCl)cc1,1
3013,[N-]=[N+]=NC[C@H](CO)Cc1ccccc1,1
3014,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O,1
3015,O=C(N=c1sn(C(=O)c2cccc([N+](=O)[O-])c2)c2ccc([N+](=O)[O-])cc12)c1cccc([N+](=O)[O-])c1,1
3016,Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12,0
3017,Cc1cc(S(=O)(=O)[O-])c2c(C)ccc(C(C)C)cc1-2,0
3018,CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,0
3019,BrCc1c2ccccc2c2ccc3cccc4ccc1c2c43,1
3020,C=CCCCCCCCCC,0
3021,COc1cc([N+](=O)[O-])ccc1NC(C)=O,1
3022,C[N+](C)(C)Cc1ccccc1,0
3023,CCc1cccc2c3c([nH]c12)C(C)(CC)OCC3,0
3024,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,0
3025,[2H]C([2H])([2H])Oc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,1
3026,O=[N+]([O-])N(c1ccccn1)S(=O)(=O)c1ccccc1,0
3027,c1cnc2c(c1)ccc1cccnc12,0
3028,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0
3029,Nc1nc2c(ccc3ncccc32)s1,1
3030,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1CCCCl,0
3031,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,0
3032,CC(=O)OCc1c2ccccc2cc2ccc3ccccc3c12,1
3033,CN(C(=O)CCCCl)c1snc2ccccc12,0
3034,Nc1ccc(C(=C2C=CC(=[NH2+])C=C2)c2ccc(N)cc2)cc1,1
3035,CC/N=C(N)N(N=O)[N+](=O)[O-],1
3036,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3O,1
3037,O=C(Oc1ccccc1)c1ccccc1O,0
3038,CN1C(=O)[C@]23CC4=CC=C[C@H](O)[C@H]4N2C(=O)[C@@]1(CO)SS3,0
3039,O=C1c2ccccc2-c2cccc3cccc1c23,1
3040,Nc1ccc(CC(=O)O)cc1,1
3041,COc1ccc(N)cc1N,1
3042,C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1,0
3043,C[C@H]1CCC[C@H](O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1,0
3044,CC(C)(C)OC(=O)CN=[N+]=[N-],1
3045,Cc1c(N)cccc1[N-][N+](=O)c1cccc(N)c1C,1
3046,Cc1ccc2[nH]c3c(C)ccc(C)c3c2c1,1
3047,COP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,0
3048,CC(C)OS(C)(=O)=O,1
3049,O=[N+]([O-])c1c(O)ccc2ccccc12,1
3050,O=C(O)Nc1ccc(-c2ccccc2)cc1,1
3051,CN1C(=O)C(O)CC1c1cccnc1,0
3052,COc1cc(N)ccc1C,1
3053,CC(=O)N(C)C,0
3054,Nc1ccc(CCc2ccccc2)cc1,1
3055,CC1(C)O[C@H]1COc1c2ccoc2cc2oc(=O)ccc12,0
3056,Nc1ccc(Cc2ccc(N)c(C(=O)O)c2)cc1C(=O)O,0
3057,c1ccc(-c2cccnc2)nc1,1
3058,CC(=O)Nc1nc(-c2ccc([N+](=O)[O-])o2)cs1,1
3059,NC(=O)NCC(=O)O,0
3060,C=C(Br)CBr,1
3061,O=CC=CC=Cc1ccc([N+](=O)[O-])cc1,1
3062,CCOP(=O)(CC)OCC,0
3063,CCCCCCCCCCCCCCCCCCO,0
3064,Cc1cc(C)cc(NO)c1,1
3065,O=[N+]([O-])c1cc([N+](=O)[O-])c2c3c(c4cccc5ccc1c2c54)CCCC3,1
3066,Cc1cc(C)c(CN2C3c4ccccc4-c4ccccc4C32)c(C)c1,1
3067,c1ccc([C@@H]2CO2)cc1,1
3068,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,0
3069,CC(C)OC(=O)CC(=O)OC(C)C,0
3070,Nc1ccc(Oc2ccccc2)cc1,1
3071,CC(O)C(=O)O,0
3072,CCC(CCOCN1C=CN(C)/C1=C/[NH+]=O)[N+](=O)[O-],0
3073,Oc1ccc2ccccc2c1/N=N/c1ccccc1,1
3074,CN(C#N)N=O,1
3075,O=C1CN(/N=C/C=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,1
3076,C[NH3+],0
3077,OCCN(CCO)CCO,0
3078,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,0
3079,Cc1c(N=O)c(=O)n(-c2ccccc2)n1C,1
3080,O=[N+]([O-])c1cccc2[nH]c3ccccc3c12,1
3081,O=C(CCl)Nc1snc2ccc(Cl)cc12,1
3082,ClCCNCCCNc1c2ccccc2nc2ccccc12,1
3083,CN(C)N=O,1
3084,O=[N+]([O-])c1ccc2ccc3c([N+](=O)[O-])c4ccccc4c4ccc1c2c34,1
3085,CCN(N=O)C(N)=O,1
3086,O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)C=CCC4,1
3087,Clc1ccncc1,0
3088,O=[N+]([O-])c1ccc(OC[C@@H]2CO2)cc1,1
3089,Nc1cccc2c1-c1cccc3cccc-2c13,1
3090,CCCCCCCC(=O)CCc1ccc(O)c(OC)c1,0
3091,O=[N+]([O-])c1ccc(Sc2ccccc2)cc1,1
3092,NC(=O)C(=Cc1ccc([N+](=O)[O-])o1)c1ccco1,1
3093,c1ccc(N(c2ccccc2)c2ccccc2)cc1,0
3094,O=[N+]([O-])c1ccc2nc3ccccc3nc2c1,1
3095,C=C(C)C(=O)OCCCCCCCC,0
3096,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,0
3097,Cc1c2ccccc2c(CO)c2ccc3ccccc3c12,1
3098,O=[N+]([O-])c1cc(-c2ccccc2)cc([N+](=O)[O-])c1O,1
3099,CC1=CC[C@H]2C[C@@H]1C2(C)C,0
3100,O=C1c2ccccc2CN2C(=O)c3ccccc3CN12,0
3101,O=C1CCC2(O)c3c(ccc(O)c31)-c1ccc(O)c3c1C2C1OC1C3=O,1
3102,O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,1
3103,CC(C)CCC(C)Nc1ccc(NC(C)CCC(C)C)cc1,0
3104,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F,1
3105,Cc1ccc2nc3ccc(C)cc3c(N)c2c1,1
3106,O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O,0
3107,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,0
3108,CCN(CC)CCO,0
3109,O=c1ccc2c(cc3ccc4cccc5ccc2c3c45)c1=O,1
3110,CCOC(=O)c1cccc2cccnc12,0
3111,CCCNN,1
3112,CC1=C(Cl)C(=O)OC1O,1
3113,CCCC(Cl)C(=O)S,1
3114,COC(=O)[C@@H](C)CN=[N+]=[N-],1
3115,FC(F)(F)c1ccccc1Cl,0
3116,O=C(C=Cc1ccccc1)c1ccc(F)cc1,0
3117,CCCCOC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1
3118,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,0
3119,ClCCCBr,1
3120,COC(=O)C12OC1(C)C(O)(C(C)C)NC2=O,1
3121,CC(=O)OCc1ccccc1/N=N/c1ccc(N(C)C)cc1,1
3122,CN(Cc1cccc(Br)c1)N=O,1
3123,CN(C)CCCl,1
3124,CC1(CO)C(O)CCC2(C)C1CCC1CC3CC12CCC3(O)CO,0
3125,CCN(C#N)N=O,1
3126,c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,1
3127,N#CC(C#N)=Cc1ccc([N+](=O)[O-])o1,1
3128,CCCCCC(=O)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,1
3129,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,0
3130,Cc1c2ccccc2c2ccc3cccc4ccc1c2c43,1
3131,c1cc2c3c(c1)=C1OC1C=3Cc1cc3ccccc3cc1-2,1
3132,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccc(S(=O)(=O)[O-])cc2)cc1,0
3133,CC1(C)C2CCC1(C)C(O)C2,0
3134,Cc1ccc(S(=O)(=O)OC[C@@H]2CO2)cc1,1
3135,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,1
3136,COC(=O)[C@@H]1CS[C@@H]2C(Cl)=C(Cl)C(=O)N12,1
3137,OCCOc1ccccc1,0
3138,Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,0
3139,COc1ccc2oc3cc(O)cc(O)c3c(=O)c2c1,1
3140,ClCc1c2ccccc2c(CCl)c2ccccc12,1
3141,Nc1cc(Cl)nc(C(=O)O)c1Cl,0
3142,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,0
3143,CCOP(=S)(OCC)SCSC(C)(C)C,0
3144,N[C@@H](CSC(F)(F)C(Br)Br)C(=O)O,1
3145,Fc1ccc2ncccc2c1F,1
3146,O=C(Oc1ccccc1)Oc1ccccc1,0
3147,Cc1cc2c(c3ccc4ccccc4c13)[C@@H]1O[C@@H]1[C@H](O)[C@H]2O,1
3148,O=NN(Cc1ccccc1)Cc1ccccc1,1
3149,C=C(C)C(=O)OCCCCCCOC(=O)C(=C)C,0
3150,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,0
3151,CC(=O)Nc1ccc(C(=O)/C=C/c2ccccc2)cc1,0
3152,O=[N+]([O-])c1cccc(CO/N=C/c2nc3cc([N+](=O)[O-])ccc3n2Cc2ccc(Cl)cc2)c1,0
3153,ClCc1c2ccccc2cc2ccccc12,1
3154,CCCCOP(=O)(OCCCC)OCCCC,0
3155,Cc1ccc2nsc(NC(=O)C(Cl)Cl)c2c1,1
3156,Cc1cc2c3c(cccc3c1)-c1cc3ccccc3cc1-2,1
3157,CC(=O)N(O)c1ccc(-c2ccccc2)cc1,1
3158,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2C(C)C,0
3159,O=C1C=Cc2ccc3c4c(ccc1c24)C=CC3=O,1
3160,O=C(O)CCCc1ccc(NCCCl)cc1,1
3161,[N-]=[N+]=NC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,1
3162,NCCNc1cccc2ccccc12,1
3163,c1scc2c1-c1cscc1C1OC21,1
3164,c1cncc(-c2cccnc2)c1,1
3165,CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,0
3166,O=S(=O)([O-])c1cc(S(=O)(=O)[O-])c2cc(O)ccc2c1,0
3167,CCCCCCCCC,0
3168,CCC=O,0
3169,O=C1c2c(O)ccc3c2[C@H](c2ccc(O)c4c2[C@H]3[C@H]2O[C@H]2C4=O)[C@H]2O[C@@H]12,1
3170,Cc1nc2c(C)cc3c(nc(N)n3C)c2nc1C,1
3171,C,0
3172,CC(=O)O[C@@H]1C(=O)[C@]2(C)C([C@@H](OC(=O)c3ccccc3)[C@@]3(O)C[C@@H](OC(=O)[C@@H](O)[C@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@@]1(OC(C)=O)CO[C@H]1C[C@H]2O,0
3173,O=C(c1ccccc1)N(O)c1ccc2c(c1)Cc1ccccc1-2,1
3174,CC1CO1,1
3175,O=C(CBr)c1ccc(Br)cc1,0
3176,C1COCCN1,0
3177,O=[N+]([O-])c1ccc2c(c1)Cc1cccc(O)c1-2,1
3178,C/C=C/c1cc2c(c(=O)o1)C(=O)[C@H](O)[C@H](C)O2,0
3179,O=C1C=Cc2cc(S(=O)(=O)[O-])ccc2C1=NNc1ccccc1,0
3180,CCOC(=O)[C@@H]([NH3+])CS,1
3181,CN(C)C#N,0
3182,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,1
3183,COc1ccc(C)cc1N,1
3184,O=C1c2ccccc2-c2c3c(cc4ccnc1c24)OCO3,1
3185,O=C(O)CCCCCCCCC(=O)O,0
3186,CC(C)CC(=O)CC(C)C,0
3187,C=CC1(C)CCC2(C)C(C1)C(=O)CC1C3(C)CCCC12OC3=O,0
3188,Cn1c(N=[N+]=[N-])nc2ccc3ccccc3c21,1
3189,Cc1c2cc(CO)ccc2nc2c1ccc1ccccc12,1
3190,O=C(O)CCc1ccccc1,0
3191,CCC(C)OS(C)(=O)=O,1
3192,C=CCOc1ccccc1OCC(O)CNC(C)C,0
3193,NC(Cc1ccc(F)cc1)C(=O)O,0
3194,c1ccc(-c2ccc(OCC3CO3)cc2)cc1,1
3195,O=C(O)C(Cl)Br,1
3196,Cn1c([N+](=O)[O-])nc2ncc(-c3ccccc3)cc21,1
3197,c1cc2ccc3cncc4ccc(c1)c2c34,1
3198,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,0
3199,O=C1CCCCCN1,0
3200,O=Nc1ccc(NO)cc1,1
3201,COc1ccccc1CC1CO1,1
3202,COc1cc(O)c2c(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc(O)c3oc2c1,1
3203,c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,1
3204,Cc1ccc(C)c(C)c1,0
3205,O=c1c2c(O)cccc2oc2c3c(cc(O)c12)OC1OC=CC31,1
3206,O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,1
3207,CCc1ccco1,0
3208,O=[N+]([O-])c1cccc2c1[nH]c1ccccc12,1
3209,COc1c(Cl)ccc2oc3cc4c(c(OC)c3c(=O)c12)[C@@H]1C=CO[C@@H]1O4,1
3210,N#CCc1ccc(Cl)cc1,0
3211,O=[N+]([O-])c1ccc(NN=C(N=Nc2ccc(I)cc2)c2ccccc2)cc1,0
3212,Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,0
3213,Cc1cnc2ccccc2c1,1
3214,CCCCNC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1
3215,CC(C)Cl,1
3216,Cc1nc(-c2ccc([N+](=O)[O-])o2)cs1,1
3217,C[Si](Cl)(Cl)Cl,0
3218,O=c1ncnc2[nH][nH]cc1-2,0
3219,Cc1cc2ccccc2c2cc([N+](=O)[O-])c3ccccc3c12,1
3220,Nc1ncnc2c1ncn2[13C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0
3221,Cc1ccccc1C=O,0
3222,CCCCON(OC(C)=O)C(=O)c1ccc([N+](=O)[O-])cc1,1
3223,Clc1ccc2oc3ccccc3c2c1,1
3224,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0
3225,CC(C(=O)O)c1ccc(Oc2nccs2)cc1,0
3226,C[C@H]1[C@H](O)CCC2=CC(=O)[C@]3([C@@]4(CO)CO4)O[C@@H]3[C@@]21C,1
3227,Nc1ccc2ccc3ccc([N+](=O)[O-])c4ccc1c2c34,1
3228,O=[N+]([O-])c1ccc(C=Cc2ccc(Cl)cc2)cc1,1
3229,[2H]C([2H])([2H])C1([2H])OC(=O)c2c(O)cc(O)cc2/C=C/CCCC(=O)CCC1([2H])[2H],0
3230,CCCC(=O)Nc1snc2ccc(Cl)cc12,0
3231,NC(=O)CNC(=O)N(CCCl)N=O,1
3232,CC(COc1ccccc1)[NH+](CCCl)Cc1ccccc1,1
3233,CC[C@H](C)[C@@H]1NC(=O)/C(=C(\C)O)C1=O,0
3234,O=c1[nH]c(=O)[nH]c(=O)[nH]1,0
3235,CC(C)[C@]12CC(=O)[C@H](C)[C@H]1C2,0
3236,CC(C)OC(=O)/C(Cl)=C(/Cl)C=O,1
3237,C1N2CN3CN1CN(C2)C3,1
3238,Fc1cccc2ncccc12,1
3239,Cc1cc(N)cc(C)c1N,0
3240,COc1nncc2cccnc12,0
3241,CCCCON(OC(C)=O)C(=O)c1ccc(Cl)cc1,1
3242,CC(C)c1c(N)ccc2ccccc12,1
3243,C[N-]C(=O)Oc1ccc(NC=C2C=CC=C2)cc1,0
3244,C=C(C)C1CC=C(C)C(O)C1,0
